1277, 1 0.009911 -0.240908 -0.887069 2 0.099853 0.922544 -0.015189 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.002678 0.187377 0.058956 8 0.174506 -0.496191 0.228776 9 0. 0. 0. 10 0.099853 0.69509 -0.191227 11 0. 0.446779 0.614932 12 0.089794 -0.196439 -0.511305 13 0.020853 -0.437524 -0.867671 14 0.169746 -0.70576 0.186258 15 0. 0.446948 -0.716826 16 0. -0.291922 0.758984 17 0.061709 -0.181084 -0.207424 18 0.00476 -0.953911 0.001128 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1278, 1 0.001138 -0.248063 -0.88726 2 0.099116 0.921255 -0.015107 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.002665 0.188961 0.059333 8 0.178072 -0.499321 0.22503 9 0. 0. 0. 10 0.099116 0.696964 -0.191096 11 0. 0.448095 0.614622 12 0.083483 -0.197919 -0.512201 13 0.021801 -0.437726 -0.867087 14 0.171832 -0.706235 0.180956 15 0. 0.4484 -0.716169 16 0. -0.293802 0.759926 17 0.063209 -0.177877 -0.208117 18 0.00624 -0.953749 0.00043 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1279, 1 0.006507 -0.251432 -0.882942 2 0.099053 0.921285 -0.014721 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.002782 0.188217 0.059419 8 0.183814 -0.503465 0.220905 9 0. 0. 0. 10 0.099053 0.696677 -0.190952 11 0. 0.447955 0.614858 12 0.077347 -0.198134 -0.512427 13 0.022547 -0.436964 -0.86868 14 0.170463 -0.695606 0.161574 15 0. 0.450779 -0.717263 16 0. -0.293601 0.759994 17 0.064089 -0.176936 -0.208098 18 0.013351 -0.953878 0.00044 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1280, 1 0.014992 -0.250493 -0.877186 2 0.098661 0.921125 -0.014673 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.002878 0.188951 0.059927 8 0.196726 -0.502448 0.219368 9 0. 0. 0. 10 0.098661 0.695941 -0.190956 11 0. 0.447999 0.614379 12 0.0695 -0.19702 -0.511996 13 0.023294 -0.435614 -0.86948 14 0.174157 -0.707265 0.158343 15 0. 0.44686 -0.717174 16 0. -0.293302 0.759528 17 0.064076 -0.178364 -0.207962 18 0.022569 -0.953976 0.000342 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1281, 1 0.023523 -0.259768 -0.876264 2 0.098953 0.921638 -0.014243 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.002689 0.187861 0.059442 8 0.192621 -0.506496 0.210559 9 0. 0. 0. 10 0.098953 0.692844 -0.191107 11 0. 0.449077 0.61374 12 0.061049 -0.196923 -0.511844 13 0.023523 -0.432708 -0.871102 14 0.16754 -0.70405 0.152247 15 0. 0.457782 -0.717165 16 0. -0.292046 0.758428 17 0.063738 -0.178899 -0.207475 18 0.025081 -0.95451 0.000138 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1282, 1 0.023926 -0.259159 -0.877115 2 0.099384 0.922088 -0.014317 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.002822 0.187909 0.059759 8 0.192198 -0.49834 0.202258 9 0. 0. 0. 10 0.099384 0.69328 -0.191165 11 0. 0.449076 0.614171 12 0.060509 -0.196093 -0.511698 13 0.023926 -0.434481 -0.870622 14 0.163538 -0.683848 0.149633 15 0. 0.455955 -0.717331 16 0. -0.292275 0.759085 17 0.063331 -0.174864 -0.20852 18 0.02866 -0.954348 0.000074 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1283, 1 0.024253 -0.262186 -0.876888 2 0.100012 0.9223 -0.014536 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.002792 0.186082 0.059715 8 0.195133 -0.511035 0.189527 9 0. 0. 0. 10 0.100012 0.692406 -0.191391 11 0. 0.44833 0.615009 12 0.060224 -0.195992 -0.511974 13 0.024253 -0.431912 -0.87137 14 0.16371 -0.644258 0.144197 15 0. 0.448441 -0.717648 16 0. -0.292548 0.758498 17 0.063016 -0.170448 -0.208042 18 0.031424 -0.953106 -0.000376 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1284, 1 0.024541 -0.269219 -0.878004 2 0.099776 0.922831 -0.014835 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.002831 0.188374 0.059597 8 0.198911 -0.49836 0.178864 9 0. 0. 0. 10 0.099776 0.69275 -0.190819 11 0. 0.448807 0.614354 12 0.059961 -0.196554 -0.512091 13 0.024541 -0.434708 -0.870003 14 0.163588 -0.666152 0.119433 15 0. 0.448434 -0.717688 16 0. -0.292856 0.757839 17 0.062792 -0.169451 -0.205551 18 0.035323 -0.951551 -0.00023 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1285, 1 0.022466 -0.2743 -0.880494 2 0.099574 0.921651 -0.013482 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.002742 0.18948 0.060519 8 0.194285 -0.48286 0.16814 9 0. 0. 0. 10 0.099574 0.692812 -0.191163 11 0. 0.447662 0.615211 12 0.062411 -0.195506 -0.512107 13 0.024609 -0.432693 -0.872142 14 0.158222 -0.68931 0.098024 15 0. 0.447145 -0.717237 16 0. -0.293116 0.758913 17 0.06301 -0.168886 -0.205231 18 0.036063 -0.950369 -0.00032 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1286, 1 0.022799 -0.277608 -0.879495 2 0.098476 0.919978 -0.01396 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.002819 0.188603 0.059899 8 0.202782 -0.485005 0.159022 9 0. 0. 0. 10 0.098476 0.694208 -0.190884 11 0. 0.448265 0.615195 12 0.062384 -0.195059 -0.512246 13 0.025228 -0.432089 -0.874276 14 0.161247 -0.693594 0.082627 15 0. 0.443539 -0.71836 16 0. -0.29399 0.759487 17 0.062774 -0.168736 -0.205287 18 0.041536 -0.950023 -0.000218 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1287, 1 0.023562 -0.277466 -0.879175 2 0.098427 0.919812 -0.013856 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.002835 0.189778 0.059828 8 0.209891 -0.48153 0.154376 9 0. 0. 0. 10 0.098427 0.695663 -0.190977 11 0. 0.447549 0.615372 12 0.062507 -0.195397 -0.51212 13 0.025076 -0.428877 -0.875023 14 0.167257 -0.686356 0.071465 15 0. 0.436276 -0.717908 16 0. -0.293681 0.759305 17 0.063828 -0.168748 -0.205433 18 0.042633 -0.949741 0.000509 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1288, 1 0.02353 -0.284083 -0.874662 2 0.098156 0.919344 -0.013795 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.003037 0.190138 0.059836 8 0.239793 -0.497672 0.139354 9 0. 0. 0. 10 0.098156 0.695624 -0.19043 11 0. 0.44746 0.615267 12 0.062001 -0.195272 -0.511974 13 0.025348 -0.434213 -0.87396 14 0.187625 -0.693043 0.056326 15 0. 0.435054 -0.716327 16 0. -0.293861 0.759168 17 0.063221 -0.16903 -0.204997 18 0.052169 -0.950114 0.00059 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1289, 1 0.024948 -0.288675 -0.869232 2 0.098522 0.92007 -0.013669 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.003172 0.191292 0.061388 8 0.224396 -0.494347 0.133231 9 0. 0. 0. 10 0.098522 0.69479 -0.189827 11 0. 0.447974 0.615236 12 0.058274 -0.195498 -0.511708 13 0.025521 -0.43697 -0.872529 14 0.169688 -0.690068 0.043532 15 0. 0.437309 -0.714813 16 0. -0.293204 0.758397 17 0.060872 -0.169088 -0.205157 18 0.054709 -0.948551 0.000621 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1290, 1 0.025859 -0.295622 -0.866334 2 0.097844 0.919357 -0.013603 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.003114 0.190445 0.061859 8 0.207473 -0.490032 0.132159 9 0. 0. 0. 10 0.097844 0.694064 -0.189559 11 0. 0.446324 0.615493 12 0.057389 -0.194872 -0.511748 13 0.025859 -0.436339 -0.872113 14 0.151884 -0.691648 0.035558 15 0. 0.436806 -0.712066 16 0. -0.293308 0.757648 17 0.060502 -0.16974 -0.204467 18 0.055589 -0.947736 0.000628 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1291, 1 0.026055 -0.300557 -0.86432 2 0.098825 0.919692 -0.01348 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.003175 0.189784 0.060869 8 0.208819 -0.483751 0.13179 9 0. 0. 0. 10 0.098825 0.693766 -0.189406 11 0. 0.445893 0.615187 12 0.057305 -0.195116 -0.511803 13 0.026055 -0.437412 -0.870665 14 0.148105 -0.718626 0.016564 15 0. 0.438086 -0.711139 16 0. -0.293373 0.75774 17 0.060479 -0.16961 -0.204435 18 0.060713 -0.948552 0.001146 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1292, 1 0.026198 -0.299535 -0.856823 2 0.099013 0.92233 -0.013804 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.003134 0.1898 0.06209 8 0.208239 -0.548432 0.115254 9 0. 0. 0. 10 0.099013 0.695312 -0.189562 11 0. 0.444988 0.61508 12 0.057539 -0.194548 -0.512059 13 0.026198 -0.435945 -0.870608 14 0.146435 -0.755315 -0.019241 15 0. 0.438898 -0.712299 16 0. -0.29327 0.757745 17 0.060673 -0.169884 -0.204164 18 0.061803 -0.946944 0.002548 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1293, 1 0.023743 -0.296078 -0.854562 2 0.099304 0.922471 -0.014199 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.00314 0.189568 0.061864 8 0.222055 -0.499329 0.116687 9 0. 0. 0. 10 0.099304 0.694861 -0.189735 11 0. 0.444552 0.614804 12 0.05977 -0.195313 -0.511885 13 0.026246 -0.435215 -0.870378 14 0.148531 -0.708932 -0.016695 15 0. 0.438913 -0.709478 16 0. -0.293018 0.75865 17 0.060407 -0.171193 -0.203609 18 0.073524 -0.935774 0.00421 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1294, 1 0.019456 -0.29463 -0.8503 2 0.099196 0.921343 -0.013715 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.00299 0.189827 0.061749 8 0.220469 -0.497134 0.114661 9 0. 0. 0. 10 0.099196 0.696797 -0.190093 11 0. 0.444275 0.614588 12 0.064507 -0.194562 -0.512126 13 0.026314 -0.435758 -0.870167 14 0.145207 -0.6875 -0.012044 15 0. 0.435403 -0.711448 16 0. -0.293192 0.758724 17 0.060639 -0.169782 -0.20419 18 0.075262 -0.928515 0.004425 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1295, 1 0.017719 -0.292699 -0.849355 2 0.099246 0.920843 -0.013671 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.003006 0.189621 0.061188 8 0.214602 -0.509864 0.110551 9 0. 0. 0. 10 0.099246 0.697503 -0.191223 11 0. 0.445022 0.614964 12 0.065923 -0.195129 -0.511539 13 0.026657 -0.435234 -0.870054 14 0.140053 -0.675392 -0.011612 15 0. 0.431791 -0.71372 16 0. -0.29197 0.758003 17 0.059992 -0.171132 -0.203694 18 0.074549 -0.924632 0.003222 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1296, 1 0.016405 -0.288956 -0.846631 2 0.09909 0.919843 -0.013938 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.003092 0.18881 0.060236 8 0.194268 -0.484013 0.116223 9 0. 0. 0. 10 0.09909 0.696862 -0.19029 11 0. 0.444477 0.614805 12 0.067309 -0.194775 -0.511808 13 0.026827 -0.437369 -0.868405 14 0.121032 -0.673008 -0.009654 15 0. 0.434284 -0.716079 16 0. -0.292207 0.758891 17 0.059978 -0.171711 -0.203427 18 0.073236 -0.92386 0.002523 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
1297, 1 0.009309 -0.283797 -0.845855 2 0.098898 0.919768 -0.014261 3 0. 0. 0. 4 0. 0. 0. 5 0. 0. 0. 6 0. 0. 0. 7 0.003017 0.187769 0.060021 8 0.222231 -0.48059 0.114764 9 0. 0. 0. 10 0.098898 0.695203 -0.18983 11 0. 0.444302 0.614246 12 0.073824 -0.194254 -0.512499 13 0.026731 -0.437384 -0.868831 14 0.117723 -0.689686 -0.010809 15 0. 0.435086 -0.71655 16 0. -0.29335 0.759335 17 0.059419 -0.170399 -0.204281 18 0.104508 -0.923577 0.001917 19 0. 0. 0. 20 0. 0. 0. 21 0. 0. 0. 22 0. 0. 0. 23 0. 0. 0. 24 0. 0. 0. 25 0. 0. 0. 26 0. 0. 0. 27 0. 0. 0. 28 0. 0. 0. 29 0. 0. 0. 30 0. 0. 0. 31 0. 0. 0. 32 0. 0. 0. 33 0. 0. 0. 34 0. 0. 0. 35 0. 0. 0. 36 0. 0. 0. 37 0. 0. 0. 38 0. 0. 0. 39 0. 0. 0. 40 0. 0. 0. 41 0. 0. 0. 42 0. 0. 0. 43 0. 0. 0. 44 0. 0. 0. 45 0. 0. 0. 46 0. 0. 0. 47 0. 0. 0. 48 0. 0. 0. 49 0. 0. 0. 50 0. 0. 0.;
