38, 0.033821 0.007044 0.034592 0. 0. 0. 0.00664 0. 0. 0. 0. 0. 0. 0. 0. 0.22993 0. 0. 0. 0.031491;
39, 0.033376 0.015977 0.084852 0. 0. 0. 0.007088 0. 0. 0. 0. 0. 0. 0. 0. 0.195389 0. 0. 0. 0.037553;
40, 0.071927 0.014843 0.084069 0. 0. 0. 0.00772 0. 0. 0. 0. 0. 0. 0. 0. 0.071956 0. 0. 0. 0.036697;
41, 0.085245 0.01602 0.027051 0. 0. 0. 0.007219 0. 0. 0. 0. 0. 0. 0. 0. 0.086252 0. 0. 0. 0.034829;
42, 0.088522 0.005085 0.038326 0. 0. 0. 0.005943 0. 0. 0. 0. 0. 0. 0. 0. 0.123875 0. 0. 0. 0.03005;
43, 0.081605 0.00653 0.043077 0. 0. 0. 0.003124 0. 0. 0. 0. 0. 0. 0. 0. 0.11286 0. 0. 0. 0.025278;
44, 0.077 0.008403 0.035648 0. 0. 0. 0.004541 0. 0. 0. 0. 0. 0. 0. 0. 0.04147 0. 0. 0. 0.023563;
45, 0.07487 0.009735 0.013576 0. 0. 0. 0.007745 0. 0. 0. 0. 0. 0. 0. 0. 0.17669 0. 0. 0. 0.028944;
46, 0.065507 0.005477 0.001918 0. 0. 0. 0.004398 0. 0. 0. 0. 0. 0. 0. 0. 0.160733 0. 0. 0. 0.031923;
47, 0.114843 0.003444 0.006447 0. 0. 0. 0.005248 0. 0. 0. 0. 0. 0. 0. 0. 0.135174 0. 0. 0. 0.037046;
48, 0.078132 0.007146 0.018232 0. 0. 0. 0.005212 0. 0. 0. 0. 0. 0. 0. 0. 0.106719 0. 0. 0. 0.044272;
49, 0.162418 0.005546 0.025227 0. 0. 0. 0.006993 0. 0. 0. 0. 0. 0. 0. 0. 0.098312 0. 0. 0. 0.058593;
50, 0.165901 0.012244 0.006484 0. 0. 0. 0.006665 0. 0. 0. 0. 0. 0. 0. 0. 0.102301 0. 0. 0. 0.070336;
51, 0.230634 0.007851 0.011251 0. 0. 0. 0.003692 0. 0. 0. 0. 0. 0. 0. 0. 0.108279 0. 0. 0. 0.072361;
52, 0.204514 0.005751 0.017807 0. 0. 0. 0.001681 0. 0. 0. 0. 0. 0. 0. 0. 0.11219 0. 0. 0. 0.068319;
53, 0.17496 0.002644 0.017432 0. 0. 0. 0.001236 0. 0. 0. 0. 0. 0. 0. 0. 0.107322 0. 0. 0. 0.189834;
54, 0.152659 0.003442 0.017014 0. 0. 0. 0.001984 0. 0. 0. 0. 0. 0. 0. 0. 0.096598 0. 0. 0. 0.183867;
55, 0.129471 0.005904 0.012253 0. 0. 0. 0.002106 0. 0. 0. 0. 0. 0. 0. 0. 0.086557 0. 0. 0. 0.183908;
56, 0.113717 0.007837 0.031334 0. 0. 0. 0.00331 0. 0. 0. 0. 0. 0. 0. 0. 0.079908 0. 0. 0. 0.073017;
57, 0.113717 0.007837 0.031334 0. 0. 0. 0.00331 0. 0. 0. 0. 0. 0. 0. 0. 0.079908 0. 0. 0. 0.073017;
58, 0.083415 0.010004 0.011784 0. 0. 0. 0.00609 0. 0. 0. 0. 0. 0. 0. 0. 0.059658 0. 0. 0. 0.170599;
59, 0.071176 0.009008 0.015773 0. 0. 0. 0.040972 0. 0. 0. 0. 0. 0. 0. 0. 0.049796 0. 0. 0. 0.264233;
60, 0.062459 0.003387 0.011555 0. 0. 0. 0.035715 0. 0. 0. 0. 0. 0. 0. 0. 0.047802 0. 0. 0. 0.241759;
61, 0.062459 0.003387 0.011555 0. 0. 0. 0.035715 0. 0. 0. 0. 0. 0. 0. 0. 0.047802 0. 0. 0. 0.241759;
62, 0.042002 0.004099 0.016025 0. 0. 0. 0.010139 0. 0. 0. 0. 0. 0. 0. 0. 0.0462 0. 0. 0. 0.188222;
63, 0.042002 0.004099 0.016025 0. 0. 0. 0.010139 0. 0. 0. 0. 0. 0. 0. 0. 0.0462 0. 0. 0. 0.188222;
64, 0.028718 0.026382 0.016279 0. 0. 0. 0.011251 0. 0. 0. 0. 0. 0. 0. 0. 0.029763 0. 0. 0. 0.12702;
65, 0.028718 0.026382 0.016279 0. 0. 0. 0.011251 0. 0. 0. 0. 0. 0. 0. 0. 0.029763 0. 0. 0. 0.12702;
66, 0.020416 0.014221 0.00629 0. 0. 0. 0.008971 0. 0. 0. 0. 0. 0. 0. 0. 0.030209 0. 0. 0. 0.166612;
67, 0.020416 0.014221 0.00629 0. 0. 0. 0.008971 0. 0. 0. 0. 0. 0. 0. 0. 0.030209 0. 0. 0. 0.166612;
68, 0.104291 0.006476 0.014095 0. 0. 0. 0.014046 0. 0. 0. 0. 0. 0. 0. 0. 0.029291 0. 0. 0. 0.133988;
69, 0.104291 0.006476 0.014095 0. 0. 0. 0.014046 0. 0. 0. 0. 0. 0. 0. 0. 0.029291 0. 0. 0. 0.133988;
70, 0.127876 0.011967 0.014028 0. 0. 0. 0.003742 0. 0. 0. 0. 0. 0. 0. 0. 0.012054 0. 0. 0. 0.367798;
71, 0.127876 0.011967 0.014028 0. 0. 0. 0.003742 0. 0. 0. 0. 0. 0. 0. 0. 0.012054 0. 0. 0. 0.367798;
72, 0.060872 0.006784 0.025398 0. 0. 0. 0.009418 0. 0. 0. 0. 0. 0. 0. 0. 0.021517 0. 0. 0. 0.162639;
73, 0.024695 0.006198 0.021298 0. 0. 0. 0.008431 0. 0. 0. 0. 0. 0. 0. 0. 0.028521 0. 0. 0. 0.177645;
74, 0.014107 0.005317 0.00999 0. 0. 0. 0.008361 0. 0. 0. 0. 0. 0. 0. 0. 0.028302 0. 0. 0. 0.157673;
75, 0.014107 0.005317 0.00999 0. 0. 0. 0.008361 0. 0. 0. 0. 0. 0. 0. 0. 0.028302 0. 0. 0. 0.157673;
76, 0.024027 0.002495 0.009365 0. 0. 0. 0.004936 0. 0. 0. 0. 0. 0. 0. 0. 0.026408 0. 0. 0. 0.288051;
77, 0.035667 0.008934 0.012351 0. 0. 0. 0.005103 0. 0. 0. 0. 0. 0. 0. 0. 0.026854 0. 0. 0. 0.458817;
78, 0.079488 0.003599 0.016809 0. 0. 0. 0.00628 0. 0. 0. 0. 0. 0. 0. 0. 0.013152 0. 0. 0. 0.264364;
79, 0.079488 0.003599 0.016809 0. 0. 0. 0.00628 0. 0. 0. 0. 0. 0. 0. 0. 0.013152 0. 0. 0. 0.264364;
80, 0.058432 0.02267 0.010245 0. 0. 0. 0.005884 0. 0. 0. 0. 0. 0. 0. 0. 0.017491 0. 0. 0. 0.229574;
81, 0.058432 0.02267 0.010245 0. 0. 0. 0.005884 0. 0. 0. 0. 0. 0. 0. 0. 0.017491 0. 0. 0. 0.229574;
82, 0.03207 0.013775 0.020219 0. 0. 0. 0.005036 0. 0. 0. 0. 0. 0. 0. 0. 0.002196 0. 0. 0. 0.140829;
83, 0.03207 0.013775 0.020219 0. 0. 0. 0.005036 0. 0. 0. 0. 0. 0. 0. 0. 0.002196 0. 0. 0. 0.140829;
84, 0.033282 0.011087 0.021094 0. 0. 0. 0.005375 0. 0. 0. 0. 0. 0. 0. 0. 0.005482 0. 0. 0. 0.147726;
85, 0.033282 0.011087 0.021094 0. 0. 0. 0.005375 0. 0. 0. 0. 0. 0. 0. 0. 0.005482 0. 0. 0. 0.147726;
86, 0.016375 0.006375 0.013487 0. 0. 0. 0.003431 0. 0. 0. 0. 0. 0. 0. 0. 0.010088 0. 0. 0. 0.108054;
87, 0.016375 0.006375 0.013487 0. 0. 0. 0.003431 0. 0. 0. 0. 0. 0. 0. 0. 0.010088 0. 0. 0. 0.108054;
88, 0.01715 0.007063 0.017792 0. 0. 0. 0.002623 0. 0. 0. 0. 0. 0. 0. 0. 0.008064 0. 0. 0. 0.152325;
89, 0.019995 0.00339 0.022156 0. 0. 0. 0.006452 0. 0. 0. 0. 0. 0. 0. 0. 0.010089 0. 0. 0. 0.239288;
90, 0.011406 0.007478 0.018045 0. 0. 0. 0.009653 0. 0. 0. 0. 0. 0. 0. 0. 0.023247 0. 0. 0. 0.197981;
91, 0.011406 0.007478 0.018045 0. 0. 0. 0.009653 0. 0. 0. 0. 0. 0. 0. 0. 0.023247 0. 0. 0. 0.197981;
92, 0.072112 0.004394 0.009519 0. 0. 0. 0.004538 0. 0. 0. 0. 0. 0. 0. 0. 0.060325 0. 0. 0. 0.122578;
93, 0.072112 0.004394 0.009519 0. 0. 0. 0.004538 0. 0. 0. 0. 0. 0. 0. 0. 0.060325 0. 0. 0. 0.122578;
94, 0.081073 0.004994 0.01171 0. 0. 0. 0.007013 0. 0. 0. 0. 0. 0. 0. 0. 0.050602 0. 0. 0. 0.107933;
95, 0.089546 0.017777 0.014929 0. 0. 0. 0.007051 0. 0. 0. 0. 0. 0. 0. 0. 0.051079 0. 0. 0. 0.09927;
96, 0.102857 0.015331 0.013767 0. 0. 0. 0.003812 0. 0. 0. 0. 0. 0. 0. 0. 0.044938 0. 0. 0. 0.113338;
97, 0.113926 0.010436 0.011583 0. 0. 0. 0.002218 0. 0. 0. 0. 0. 0. 0. 0. 0.038961 0. 0. 0. 0.105869;
98, 0.126437 0.009567 0.011015 0. 0. 0. 0.003364 0. 0. 0. 0. 0. 0. 0. 0. 0.036165 0. 0. 0. 0.104659;
99, 0.019225 0.012104 0.021676 0. 0. 0. 0.000115 0. 0. 0. 0. 0. 0. 0. 0. 0.035668 0. 0. 0. 0.099378;
100, 0.101681 0.008275 0.037687 0. 0. 0. 0.004323 0. 0. 0. 0. 0. 0. 0. 0. 0.033116 0. 0. 0. 0.096601;
101, 0.091934 0.007215 0.019451 0. 0. 0. 0.003524 0. 0. 0. 0. 0. 0. 0. 0. 0.033529 0. 0. 0. 0.091717;
102, 0.052701 0.005937 0.012195 0. 0. 0. 0.004186 0. 0. 0. 0. 0. 0. 0. 0. 0.029648 0. 0. 0. 0.111956;
103, 0.187018 0.001464 0.0099 0. 0. 0. 0.000438 0. 0. 0. 0. 0. 0. 0. 0. 0.018807 0. 0. 0. 0.177312;
104, 0.186918 0.004149 0.009518 0. 0. 0. 0.003791 0. 0. 0. 0. 0. 0. 0. 0. 0.022902 0. 0. 0. 0.149574;
105, 0.186918 0.004149 0.009518 0. 0. 0. 0.003791 0. 0. 0. 0. 0. 0. 0. 0. 0.022902 0. 0. 0. 0.149574;
106, 0.185401 0.009738 0.01608 0. 0. 0. 0.005538 0. 0. 0. 0. 0. 0. 0. 0. 0.023845 0. 0. 0. 0.193952;
107, 0.181602 0.029836 0.016927 0. 0. 0. 0.00408 0. 0. 0. 0. 0. 0. 0. 0. 0.021621 0. 0. 0. 0.191428;
108, 0.135277 0.023227 0.01239 0. 0. 0. 0.005239 0. 0. 0. 0. 0. 0. 0. 0. 0.017622 0. 0. 0. 0.250549;
109, 0.106823 0.018809 0.018046 0. 0. 0. 0.002601 0. 0. 0. 0. 0. 0. 0. 0. 0.026483 0. 0. 0. 0.295021;
110, 0.09062 0.004616 0.007815 0. 0. 0. 0.001545 0. 0. 0. 0. 0. 0. 0. 0. 0.024619 0. 0. 0. 0.325418;
111, 0.061288 0.003692 0.015536 0. 0. 0. 0.001929 0. 0. 0. 0. 0. 0. 0. 0. 0.020498 0. 0. 0. 0.351959;
112, 0.071257 0.005508 0.0121 0. 0. 0. 0.008488 0. 0. 0. 0. 0. 0. 0. 0. 0.014784 0. 0. 0. 0.367056;
113, 0.086643 0.017826 0.014305 0. 0. 0. 0.003109 0. 0. 0. 0. 0. 0. 0. 0. 0.016438 0. 0. 0. 0.395018;
114, 0.150447 0.015069 0.012687 0. 0. 0. 0.00245 0. 0. 0. 0. 0. 0. 0. 0. 0.006966 0. 0. 0. 0.409235;
115, 0.158503 0.020123 0.009772 0. 0. 0. 0.002301 0. 0. 0. 0. 0. 0. 0. 0. 0.005915 0. 0. 0. 0.414814;
116, 0.160048 0.021269 0.013937 0. 0. 0. 0.009635 0. 0. 0. 0. 0. 0. 0. 0. 0.006907 0. 0. 0. 0.390047;
117, 0.156762 0.048623 0.016528 0. 0. 0. 0.0107 0. 0. 0. 0. 0. 0. 0. 0. 0.003321 0. 0. 0. 0.35098;
118, 0.15377 0.03106 0.018007 0. 0. 0. 0.00853 0. 0. 0. 0. 0. 0. 0. 0. 0.007741 0. 0. 0. 0.319113;
119, 0.149471 0.003233 0.013332 0. 0. 0. 0.004226 0. 0. 0. 0. 0. 0. 0. 0. 0.010926 0. 0. 0. 0.28501;
120, 0.143137 0.030868 0.001668 0. 0. 0. 0.003009 0. 0. 0. 0. 0. 0. 0. 0. 0.009609 0. 0. 0. 0.260261;
121, 0.136276 0.025462 0.004936 0. 0. 0. 0.008203 0. 0. 0. 0. 0. 0. 0. 0. 0.008517 0. 0. 0. 0.269706;
122, 0.130028 0.031258 0.008854 0. 0. 0. 0.008118 0. 0. 0. 0. 0. 0. 0. 0. 0.014238 0. 0. 0. 0.249776;
123, 0.121706 0.033985 0.00945 0. 0. 0. 0.002623 0. 0. 0. 0. 0. 0. 0. 0. 0.015208 0. 0. 0. 0.221853;
124, 0.112359 0.030832 0.007607 0. 0. 0. 0.003923 0. 0. 0. 0. 0. 0. 0. 0. 0.016882 0. 0. 0. 0.155267;
125, 0.101814 0.025372 0.012402 0. 0. 0. 0.006104 0. 0. 0. 0. 0. 0. 0. 0. 0.019465 0. 0. 0. 0.140074;
126, 0.09364 0.016936 0.007347 0. 0. 0. 0.00268 0. 0. 0. 0. 0. 0. 0. 0. 0.015395 0. 0. 0. 0.18901;
127, 0.088866 0.027204 0.014696 0. 0. 0. 0.002425 0. 0. 0. 0. 0. 0. 0. 0. 0.008513 0. 0. 0. 0.297064;
128, 0.094924 0.033366 0.025017 0. 0. 0. 0.000087 0. 0. 0. 0. 0. 0. 0. 0. 0.010402 0. 0. 0. 0.280759;
129, 0.105714 0.013082 0.016519 0. 0. 0. 0.005449 0. 0. 0. 0. 0. 0. 0. 0. 0.018546 0. 0. 0. 0.253206;
130, 0.124481 0.018655 0.011796 0. 0. 0. 0.007738 0. 0. 0. 0. 0. 0. 0. 0. 0.033579 0. 0. 0. 0.231968;
131, 0.137031 0.010367 0.007661 0. 0. 0. 0.002855 0. 0. 0. 0. 0. 0. 0. 0. 0.033265 0. 0. 0. 0.209387;
132, 0.152043 0.018095 0.017045 0. 0. 0. 0.002747 0. 0. 0. 0. 0. 0. 0. 0. 0.032152 0. 0. 0. 0.182181;
133, 0.161412 0.020999 0.023884 0. 0. 0. 0.00448 0. 0. 0. 0. 0. 0. 0. 0. 0.033848 0. 0. 0. 0.025829;
134, 0.172601 0.014128 0.029608 0. 0. 0. 0.009071 0. 0. 0. 0. 0. 0. 0. 0. 0.03548 0. 0. 0. 0.144532;
135, 0.177652 0.02067 0.017482 0. 0. 0. 0.010336 0. 0. 0. 0. 0. 0. 0. 0. 0.03979 0. 0. 0. 0.117864;
136, 0.183426 0.016622 0.006174 0. 0. 0. 0.012034 0. 0. 0. 0. 0. 0. 0. 0. 0.04275 0. 0. 0. 0.066573;
137, 0.187997 0.010958 0.00605 0. 0. 0. 0.012626 0. 0. 0. 0. 0. 0. 0. 0. 0.043259 0. 0. 0. 0.224365;
138, 0.187997 0.010958 0.00605 0. 0. 0. 0.012626 0. 0. 0. 0. 0. 0. 0. 0. 0.043259 0. 0. 0. 0.224365;
139, 0.187997 0.010958 0.00605 0. 0. 0. 0.012626 0. 0. 0. 0. 0. 0. 0. 0. 0.043259 0. 0. 0. 0.224365;
140, 0.191224 0.007746 0.008855 0. 0. 0. 0.010854 0. 0. 0. 0. 0. 0. 0. 0. 0.040752 0. 0. 0. 0.17759;
141, 0.119392 0.004149 0.002319 0. 0. 0. 0.013413 0. 0. 0. 0. 0. 0. 0. 0. 0.024852 0. 0. 0. 0.037733;
142, 0.173772 0.007846 0.006831 0. 0. 0. 0.023509 0. 0. 0. 0. 0. 0. 0. 0. 0.036383 0. 0. 0. 0.129315;
143, 0.150786 0.011212 0.01795 0. 0. 0. 0.025709 0. 0. 0. 0. 0. 0. 0. 0. 0.035777 0. 0. 0. 0.267271;
144, 0.1265 0.0121 0.007793 0. 0. 0. 0.031312 0. 0. 0. 0. 0. 0. 0. 0. 0.023375 0. 0. 0. 0.105475;
145, 0.099515 0.011327 0.014685 0. 0. 0. 0.030416 0. 0. 0. 0. 0. 0. 0. 0. 0.020313 0. 0. 0. 0.056336;
146, 0.079712 0.005124 0.021676 0. 0. 0. 0.025816 0. 0. 0. 0. 0. 0. 0. 0. 0.016732 0. 0. 0. 0.207287;
147, 0.057777 0.021064 0.017363 0. 0. 0. 0.023192 0. 0. 0. 0. 0. 0. 0. 0. 0.017624 0. 0. 0. 0.196752;
148, 0.055783 0.021207 0.014221 0. 0. 0. 0.027449 0. 0. 0. 0. 0. 0. 0. 0. 0.014181 0. 0. 0. 0.185194;
149, 0.080002 0.006236 0.015997 0. 0. 0. 0.030364 0. 0. 0. 0. 0. 0. 0. 0. 0.020151 0. 0. 0. 0.169878;
150, 0.106356 0.014028 0.013341 0. 0. 0. 0.030337 0. 0. 0. 0. 0. 0. 0. 0. 0.015152 0. 0. 0. 0.15286;
151, 0.102615 0.013682 0.018336 0. 0. 0. 0.023009 0. 0. 0. 0. 0. 0. 0. 0. 0.014368 0. 0. 0. 0.133551;
152, 0.088083 0.011433 0.010531 0. 0. 0. 0.022327 0. 0. 0. 0. 0. 0. 0. 0. 0.015322 0. 0. 0. 0.12243;
153, 0.088083 0.011433 0.010531 0. 0. 0. 0.022327 0. 0. 0. 0. 0. 0. 0. 0. 0.015322 0. 0. 0. 0.12243;
154, 0.072308 0.021606 0.006681 0. 0. 0. 0.022732 0. 0. 0. 0. 0. 0. 0. 0. 0.040297 0. 0. 0. 0.109322;
155, 0.072308 0.021606 0.006681 0. 0. 0. 0.022732 0. 0. 0. 0. 0. 0. 0. 0. 0.040297 0. 0. 0. 0.109322;
156, 0.13832 0.019459 0.008666 0. 0. 0. 0.022761 0. 0. 0. 0. 0. 0. 0. 0. 0.059196 0. 0. 0. 0.001429;
157, 0.126123 0.017008 0.015022 0. 0. 0. 0.025551 0. 0. 0. 0. 0. 0. 0. 0. 0.064793 0. 0. 0. 0.10008;
158, 0.110563 0.01223 0.011511 0. 0. 0. 0.029032 0. 0. 0. 0. 0. 0. 0. 0. 0.074317 0. 0. 0. 0.07931;
159, 0.096512 0.006383 0.00227 0. 0. 0. 0.027728 0. 0. 0. 0. 0. 0. 0. 0. 0.083747 0. 0. 0. 0.006666;
160, 0.105331 0.006903 0.010597 0. 0. 0. 0.026185 0. 0. 0. 0. 0. 0. 0. 0. 0.091849 0. 0. 0. 0.093911;
161, 0.105331 0.006903 0.010597 0. 0. 0. 0.026185 0. 0. 0. 0. 0. 0. 0. 0. 0.091849 0. 0. 0. 0.093911;
162, 0.098442 0.006481 0.004197 0. 0. 0. 0.022623 0. 0. 0. 0. 0. 0. 0. 0. 0.093135 0. 0. 0. 0.002879;
163, 0.098442 0.006481 0.004197 0. 0. 0. 0.022623 0. 0. 0. 0. 0. 0. 0. 0. 0.093135 0. 0. 0. 0.002879;
164, 0.018109 0.018312 0.017761 0. 0. 0. 0.006577 0. 0. 0. 0. 0. 0. 0. 0. 0.107499 0. 0. 0. 0.007026;
165, 0.018109 0.018312 0.017761 0. 0. 0. 0.006577 0. 0. 0. 0. 0. 0. 0. 0. 0.107499 0. 0. 0. 0.007026;
166, 0.031163 0.021754 0.006734 0. 0. 0. 0.010052 0. 0. 0. 0. 0. 0. 0. 0. 0.118622 0. 0. 0. 0.072943;
167, 0.031163 0.021754 0.006734 0. 0. 0. 0.010052 0. 0. 0. 0. 0. 0. 0. 0. 0.118622 0. 0. 0. 0.072943;
168, 0.015085 0.015496 0.00251 0. 0. 0. 0.009909 0. 0. 0. 0. 0. 0. 0. 0. 0.104429 0. 0. 0. 0.045085;
169, 0.015085 0.015496 0.00251 0. 0. 0. 0.009909 0. 0. 0. 0. 0. 0. 0. 0. 0.104429 0. 0. 0. 0.045085;
170, 0.016738 0.010122 0.014848 0. 0. 0. 0.023844 0. 0. 0. 0. 0. 0. 0. 0. 0.093107 0. 0. 0. 0.02666;
171, 0.016738 0.010122 0.014848 0. 0. 0. 0.023844 0. 0. 0. 0. 0. 0. 0. 0. 0.093107 0. 0. 0. 0.02666;
172, 0.048586 0.010225 0.015113 0. 0. 0. 0.020457 0. 0. 0. 0. 0. 0. 0. 0. 0.083751 0. 0. 0. 0.043659;
173, 0.048586 0.010225 0.015113 0. 0. 0. 0.020457 0. 0. 0. 0. 0. 0. 0. 0. 0.083751 0. 0. 0. 0.043659;
174, 0.022953 0.017038 0.021912 0. 0. 0. 0.015713 0. 0. 0. 0. 0. 0. 0. 0. 0.057166 0. 0. 0. 0.039451;
175, 0.029017 0.011054 0.017844 0. 0. 0. 0.012247 0. 0. 0. 0. 0. 0. 0. 0. 0.044588 0. 0. 0. 0.033557;
176, 0.049606 0.001205 0.0079 0. 0. 0. 0.009094 0. 0. 0. 0. 0. 0. 0. 0. 0.041188 0. 0. 0. 0.027426;
177, 0.049606 0.001205 0.0079 0. 0. 0. 0.009094 0. 0. 0. 0. 0. 0. 0. 0. 0.041188 0. 0. 0. 0.027426;
178, 0.053589 0.019283 0.010432 0. 0. 0. 0.002878 0. 0. 0. 0. 0. 0. 0. 0. 0.028413 0. 0. 0. 0.023138;
179, 0.053589 0.019283 0.010432 0. 0. 0. 0.002878 0. 0. 0. 0. 0. 0. 0. 0. 0.028413 0. 0. 0. 0.023138;
180, 0.036621 0.010597 0.003326 0. 0. 0. 0.005419 0. 0. 0. 0. 0. 0. 0. 0. 0.016528 0. 0. 0. 0.018076;
181, 0.036621 0.010597 0.003326 0. 0. 0. 0.005419 0. 0. 0. 0. 0. 0. 0. 0. 0.016528 0. 0. 0. 0.018076;
182, 0.039784 0.014378 0.01163 0. 0. 0. 0.012373 0. 0. 0. 0. 0. 0. 0. 0. 0.031507 0. 0. 0. 0.009237;
183, 0.039784 0.014378 0.01163 0. 0. 0. 0.012373 0. 0. 0. 0. 0. 0. 0. 0. 0.031507 0. 0. 0. 0.009237;
184, 0.031506 0.013875 0.016129 0. 0. 0. 0.015605 0. 0. 0. 0. 0. 0. 0. 0. 0.048362 0. 0. 0. 0.011197;
